smiles,RS_as_01
O=C(O)[C@H](O)Cc1ccccn1,0
N[C@H](CO)Cc1ccccc1,1
N[C@@H](CO)Cc1ccccc1,0
NC(=O)C[C@H](N)C(N)=O,1
NC(=O)C[C@@H](N)C(N)=O,0
COc1ccc([C@H]2CC(=O)C=C(c3ccc(Cl)c(C(F)(F)F)c3)C2)cc1,0
COc1ccc([C@@H]2CC(=O)C=C(c3ccc(Cl)c(C(F)(F)F)c3)C2)cc1,1
Cc1c(NC(=O)[C@H](CC(=O)O)NCc2ccco2)c(=O)n(-c2ccccc2)n1C,1
Cc1c(NC(=O)[C@@H](CC(=O)O)NCc2ccco2)c(=O)n(-c2ccccc2)n1C,0
O[C@@](CCN1CCCC1)(c1ccccc1)C1CCCCC1,0
O[C@](CCN1CCCC1)(c1ccccc1)C1CCCCC1,1
O=C(Oc1ccccc1)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,1
O=C(Oc1ccccc1)N1CCC[C@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,0
CC(=O)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,1
CC(=O)N1CCC[C@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,0
c1ccc(N2CC[C@@]3(CCCNC3)C2)nc1,0
c1ccc(N2CC[C@]3(CCCNC3)C2)nc1,1
CC(C)NC(=O)N1CC[C@@]2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,1
CC(C)NC(=O)N1CC[C@]2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,0
COc1ccc([C@H]2CC(=O)C=C(c3ccc(SC)cc3)C2)cc1,0
COc1ccc([C@@H]2CC(=O)C=C(c3ccc(SC)cc3)C2)cc1,1
COc1ccccc1C1=CC(=O)C[C@H](c2ccc3c(c2)OCO3)C1,0
COc1ccccc1C1=CC(=O)C[C@@H](c2ccc3c(c2)OCO3)C1,1
Cc1ccc(C2=CC(=O)C[C@H](c3ccc4c(c3)OCO4)C2)cc1,0
Cc1ccc(C2=CC(=O)C[C@@H](c3ccc4c(c3)OCO4)C2)cc1,1
CSc1ccc(C2=CC(=O)C[C@H](c3ccc4c(c3)OCO4)C2)cc1,0
CSc1ccc(C2=CC(=O)C[C@@H](c3ccc4c(c3)OCO4)C2)cc1,1
O=c1c(-c2c(O)cc(O)c3c2O[C@H](c2ccc(O)cc2)CC3)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1
O=c1c(-c2c(O)cc(O)c3c2O[C@@H](c2ccc(O)cc2)CC3)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0
NC[C@@H](Cc1ccccc1)P(=O)(O)O,0
NC[C@H](Cc1ccccc1)P(=O)(O)O,1
NC[C@@H](O)CSP(=O)(O)O,0
NC[C@H](O)CSP(=O)(O)O,1
CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1
CN[C@H](Cc1c[nH]c2ccccc12)C(=O)O,0
Cc1ccc([C@H]2/C(=C(\O)c3cnn(-c4ccccc4)c3C)C(=O)C(=O)N2CCN(C)C)o1,0
Cc1ccc([C@@H]2/C(=C(\O)c3cnn(-c4ccccc4)c3C)C(=O)C(=O)N2CCN(C)C)o1,1
C[S@@](=O)CCCCN=C=S,1
C[S@](=O)CCCCN=C=S,0
CNCC[C@H](Oc1ccccc1OC)c1ccccc1,1
CNCC[C@@H](Oc1ccccc1OC)c1ccccc1,0
CN1CC[C@@]2(CCCN(C(=O)c3cccc(F)c3)C2)C1,1
CN1CC[C@]2(CCCN(C(=O)c3cccc(F)c3)C2)C1,0
CC(=O)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,1
CC(=O)N1CCC[C@]2(CCN(c3ccncc3)C2)C1,0
CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC(=O)O,0
CCCCCCCCCCCCCCCCOC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC(=O)O,1
O=C(/C=C/c1ccccc1)OC1CC(O)C2(O)C=CO[C@@H](OC3OC(CO)C(O)C(O)C3O)C12,1
O=C(/C=C/c1ccccc1)OC1CC(O)C2(O)C=CO[C@H](OC3OC(CO)C(O)C(O)C3O)C12,0
O=C(OCc1ccccc1)[C@@H]1COC(c2ccc(Br)cc2)=N1,1
O=C(OCc1ccccc1)[C@H]1COC(c2ccc(Br)cc2)=N1,0
COCCN1C(=O)N[C@@H](c2ccco2)C(C(=O)OC)=C1C,0
COCCN1C(=O)N[C@H](c2ccco2)C(C(=O)OC)=C1C,1
CC(C)CNC(=O)[C@H]1N2C(=O)c3ccccc3C2SC1(C)C,0
CC(C)CNC(=O)[C@@H]1N2C(=O)c3ccccc3C2SC1(C)C,1
CC(C)[C@H](NC(=O)c1ccco1)C(=O)OCc1cc(=O)n2c(n1)sc1ccccc12,1
CC(C)[C@@H](NC(=O)c1ccco1)C(=O)OCc1cc(=O)n2c(n1)sc1ccccc12,0
Cc1cccc2nc(-c3ccccc3)nc(N[C@@H](CO)c3ccccc3)c12,0
Cc1cccc2nc(-c3ccccc3)nc(N[C@H](CO)c3ccccc3)c12,1
CCN1C(NCc2ccco2)=N[C@@H](c2cccc(C(F)(F)F)c2)C(C(=O)OC)=C1C,1
CCN1C(NCc2ccco2)=N[C@H](c2cccc(C(F)(F)F)c2)C(C(=O)OC)=C1C,0
Cc1cc(=O)oc2c3c(cc(OCC(=O)N[C@@H](Cc4ccccc4)C(=O)O)c12)OC(C)(C)CC3,1
Cc1cc(=O)oc2c3c(cc(OCC(=O)N[C@H](Cc4ccccc4)C(=O)O)c12)OC(C)(C)CC3,0
COc1cc2c(c(OC)c1OC)-c1ccc(NC(=O)c3ccc(F)cc3)c(=O)cc1[C@@H](NC(C)=O)CC2,1
COc1cc2c(c(OC)c1OC)-c1ccc(NC(=O)c3ccc(F)cc3)c(=O)cc1[C@H](NC(C)=O)CC2,0
O=S1(=O)CCOC[C@H](Cc2ccccc2)N1Cc1cccc(C(F)(F)F)c1,1
O=S1(=O)CCOC[C@@H](Cc2ccccc2)N1Cc1cccc(C(F)(F)F)c1,0
O=S1(=O)CCOC[C@H](Cc2ccccc2)N1Cc1ccc(F)cc1,1
O=S1(=O)CCOC[C@@H](Cc2ccccc2)N1Cc1ccc(F)cc1,0
Cc1ccc(CN2[C@@H](CC(C)C)COCCS2(=O)=O)cc1,1
Cc1ccc(CN2[C@H](CC(C)C)COCCS2(=O)=O)cc1,0
COC(=O)C1=C(C)N(Cc2ccccc2)C(NCc2ccccc2)=N[C@H]1c1ccccc1,1
COC(=O)C1=C(C)N(Cc2ccccc2)C(NCc2ccccc2)=N[C@@H]1c1ccccc1,0
N[C@@H](CCCCO)C(=O)O,1
N[C@H](CCCCO)C(=O)O,0
CC[C@@H]1CN2C(=O)N(C)c3nc(-c4cc(Cl)cc(Cl)c4Cl)[nH]c3C2=N1,0
CC[C@H]1CN2C(=O)N(C)c3nc(-c4cc(Cl)cc(Cl)c4Cl)[nH]c3C2=N1,1
N[C@@H](Cc1cnc[nH]1)C(=O)O,1
N[C@H](Cc1cnc[nH]1)C(=O)O,0
Cc1ccc(OCC(=O)O[C@@H]2CN3CCC2CC3)cc1,1
Cc1ccc(OCC(=O)O[C@H]2CN3CCC2CC3)cc1,0
CC(=O)/C(C#N)=C1\NC(=O)[C@@H](Cc2ccccc2)S1,0
CC(=O)/C(C#N)=C1\NC(=O)[C@H](Cc2ccccc2)S1,1
CSCC[C@H](N)C(=O)NCC1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1,1
CSCC[C@@H](N)C(=O)NCC1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1,0
CC(Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,0
CC(Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C,0
CC(=O)OCC(=O)[C@]1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1
CC(C)[C@H](NC(=O)NCc1ccc(F)cc1)C(=O)O,1
CC(C)[C@@H](NC(=O)NCc1ccc(F)cc1)C(=O)O,0
CCc1nnc(NC(=O)[C@@H]2CCCN2C(=O)c2cccs2)s1,1
CCc1nnc(NC(=O)[C@H]2CCCN2C(=O)c2cccs2)s1,0
Cc1ccccc1N1CCN(C(=O)[C@@H]2CCCN2C2=NS(=O)(=O)c3ccccc32)CC1,1
Cc1ccccc1N1CCN(C(=O)[C@H]2CCCN2C2=NS(=O)(=O)c3ccccc32)CC1,0
COc1ncc2nc(C)c(=O)n(C[C@H]3CCCO3)c2n1,0
COc1ncc2nc(C)c(=O)n(C[C@@H]3CCCO3)c2n1,1
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,1
CC(C)[C@@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,0
C=CC1CC2C=CCS[P@@](=O)(O1)O2,1
C=CC1CC2C=CCS[P@](=O)(O1)O2,0
CCCC[C@]12Cc3c(ccc4ccccc34)C(O1)C1=C(O2)C(=O)c2ccccc2C1=O,1
CCCC[C@@]12Cc3c(ccc4ccccc34)C(O1)C1=C(O2)C(=O)c2ccccc2C1=O,0
C[C@H](NC(=O)c1ccco1)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,1
C[C@@H](NC(=O)c1ccco1)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,0
COCCN1C(=O)N[C@@H](c2cccc(F)c2)C(C(=O)OC)=C1C,1
COCCN1C(=O)N[C@H](c2cccc(F)c2)C(C(=O)OC)=C1C,0
CCC(=O)N[C@@H]1CCc2cccc(OC)c2C1,0
CCC(=O)N[C@H]1CCc2cccc(OC)c2C1,1
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,0
C[C@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,1
Cc1ccc(Cl)cc1NC(=O)N[C@@H](CC(C)C)C(=O)O,1
Cc1ccc(Cl)cc1NC(=O)N[C@H](CC(C)C)C(=O)O,0
COc1ccc([C@H]2Cc3cccc(O)c3C(=O)O2)cc1O,0
COc1ccc([C@@H]2Cc3cccc(O)c3C(=O)O2)cc1O,1
COc1cc(OC)cc(C(=O)N[C@H](C(=O)NNC(=O)c2ccc(Br)cc2)C(C)C)c1,1
COc1cc(OC)cc(C(=O)N[C@@H](C(=O)NNC(=O)c2ccc(Br)cc2)C(C)C)c1,0
C[C@@H]1C2CC(C/C2=N\NC(=O)c2ccncc2)C1(C)C,0
C[C@H]1C2CC(C/C2=N\NC(=O)c2ccncc2)C1(C)C,1
O=S1(=O)C=C[C@H](COCc2ccccc2)N1,0
O=S1(=O)C=C[C@@H](COCc2ccccc2)N1,1
COc1ccc(-c2nc3c(c4c2C[C@H](c2ccccc2)OC4)CN(S(=O)(=O)c2ccc4c(c2)OCCN4C)CC3)c(C)c1,0
COc1ccc(-c2nc3c(c4c2C[C@@H](c2ccccc2)OC4)CN(S(=O)(=O)c2ccc4c(c2)OCCN4C)CC3)c(C)c1,1
C=CC1=CCN(S(=O)(=O)C(C)(C)C)[C@H]1CCO,1
C=CC1=CCN(S(=O)(=O)C(C)(C)C)[C@@H]1CCO,0
CN1CCC[C@H](OC(=O)C(c2ccccc2)c2ccccc2)C1,1
CN1CCC[C@@H](OC(=O)C(c2ccccc2)c2ccccc2)C1,0
COc1ccc(C(=O)N[C@H](C(=O)NCc2cccs2)C(C)C)cc1,1
COc1ccc(C(=O)N[C@@H](C(=O)NCc2cccs2)C(C)C)cc1,0
CCCCc1nc2c(c3c1C[C@H](C)OC3)CN(S(=O)(=O)c1ccc(Cl)c3nonc13)CC2,1
CCCCc1nc2c(c3c1C[C@@H](C)OC3)CN(S(=O)(=O)c1ccc(Cl)c3nonc13)CC2,0
O=S(=O)(c1ccccc1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,1
O=S(=O)(c1ccccc1)N1CCC[C@]2(CCN(Cc3nccs3)C2)C1,0
C[C@H](NC(=O)c1nc[nH]c1C(=O)OCc1ccccc1)c1ccccc1,1
C[C@@H](NC(=O)c1nc[nH]c1C(=O)OCc1ccccc1)c1ccccc1,0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,0
CO/N=C(/C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,1
CCc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,0
CCc1ccc2c(c1)N(C[C@@H](C)CN(C)C)c1ccccc1S2,1
CN(C)CCC[C@@H]1c2ccccc2Oc2ccc(C(F)(F)F)cc21,0
CN(C)CCC[C@H]1c2ccccc2Oc2ccc(C(F)(F)F)cc21,1
C[C@@H](C(=O)Nc1ccc2c(c1)OCCO2)n1c(=O)[nH]c2ccccc2c1=O,1
C[C@H](C(=O)Nc1ccc2c(c1)OCCO2)n1c(=O)[nH]c2ccccc2c1=O,0
COc1ccc(C2=CC(=O)C[C@H](COCc3ccccc3)N(C(=O)OC(C)(C)C)O2)cc1,0
COc1ccc(C2=CC(=O)C[C@@H](COCc3ccccc3)N(C(=O)OC(C)(C)C)O2)cc1,1
COc1ccc(C2=CC(=O)C[C@H](CN3C(=O)c4ccccc4C3=O)N(C(=O)OC(C)(C)C)O2)cc1,0
COc1ccc(C2=CC(=O)C[C@@H](CN3C(=O)c4ccccc4C3=O)N(C(=O)OC(C)(C)C)O2)cc1,1
CCC[C@H]1CC(=O)C=C(c2ccc(OC)cc2)ON1C(=O)OC(C)(C)C,1
CCC[C@@H]1CC(=O)C=C(c2ccc(OC)cc2)ON1C(=O)OC(C)(C)C,0
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)C1O,0
O=C1c2c(O)cc(O)cc2O[C@@H](c2ccc(O)c(O)c2)C1O,1
COC(=O)[C@H](Cc1ccccc1)N1CC(N2CCCC2)CS1(=O)=O,1
COC(=O)[C@@H](Cc1ccccc1)N1CC(N2CCCC2)CS1(=O)=O,0
CC1CN(C(=O)COC(=O)[C@@H](NC(=O)c2ccccc2Cl)C(C)C)CC(C)O1,1
CC1CN(C(=O)COC(=O)[C@H](NC(=O)c2ccccc2Cl)C(C)C)CC(C)O1,0
O=C(O)[C@@H]1CC(O)CN1C(=O)CCc1c[nH]c2ccccc12,1
O=C(O)[C@H]1CC(O)CN1C(=O)CCc1c[nH]c2ccccc12,0
COc1cc2c(c(OCC(=O)NC(C)C)c1)C(=O)O[C@@H](C)CCCC(=O)CCCCC2,1
COc1cc2c(c(OCC(=O)NC(C)C)c1)C(=O)O[C@H](C)CCCC(=O)CCCCC2,0
CC(=O)N[C@@H](C)C(=O)NCC1Cc2cc(C)cc(-c3cnccn3)c2O1,1
CC(=O)N[C@H](C)C(=O)NCC1Cc2cc(C)cc(-c3cnccn3)c2O1,0
COc1ccc2c(c1OC)C(=O)N1C2SC(C)(C)[C@H]1C(=O)NC1CCCC1,0
COc1ccc2c(c1OC)C(=O)N1C2SC(C)(C)[C@@H]1C(=O)NC1CCCC1,1
O=C(NC1CCCCC1)OC1CC2CC1[C@H]1CCCCN1C2=O,0
O=C(NC1CCCCC1)OC1CC2CC1[C@@H]1CCCCN1C2=O,1
CCCCNC(=O)OC1CC2CC1[C@H]1CCCCN1C2=O,0
CCCCNC(=O)OC1CC2CC1[C@@H]1CCCCN1C2=O,1
COc1ccc(CNC(=O)OC2CC3CC2[C@H]2CCCCN2C3=O)cc1,0
COc1ccc(CNC(=O)OC2CC3CC2[C@@H]2CCCCN2C3=O)cc1,1
O=C(NCc1ccc(F)cc1)OC1CC2CC1[C@H]1CCCCN1C2=O,0
O=C(NCc1ccc(F)cc1)OC1CC2CC1[C@@H]1CCCCN1C2=O,1
Cc1c(C)c2c(OCC(=O)N[C@@H](C)C(=O)O)cc3c(c2oc1=O)CCC(C)(C)O3,1
Cc1c(C)c2c(OCC(=O)N[C@H](C)C(=O)O)cc3c(c2oc1=O)CCC(C)(C)O3,0
O=C1C=C(C#Cc2ccccc2)C[C@@H](c2ccc(F)cc2)C1,0
O=C1C=C(C#Cc2ccccc2)C[C@H](c2ccc(F)cc2)C1,1
O=C(/C=C\c1ccc(O)c(O)c1)O[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,1
O=C(/C=C\c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,0
COc1ccc(Cl)cc1-c1cc(C(=O)N[C@H](C)c2ccccc2)[nH]n1,0
COc1ccc(Cl)cc1-c1cc(C(=O)N[C@@H](C)c2ccccc2)[nH]n1,1
C[C@H](NC(=O)N1CCC(Cc2ccccc2)CC1)C(=O)O,1
C[C@@H](NC(=O)N1CCC(Cc2ccccc2)CC1)C(=O)O,0
C[C@H](NC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)C(=O)NCc1ccco1,1
C[C@@H](NC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)C(=O)NCc1ccco1,0
COc1ccc([C@@H]2CC=C(C(=O)O)CN2S(=O)(=O)c2ccc(C)cc2)cc1OC,1
COc1ccc([C@H]2CC=C(C(=O)O)CN2S(=O)(=O)c2ccc(C)cc2)cc1OC,0
COc1cccc([C@@H]2CC=C(C(=O)O)CN2S(=O)(=O)c2ccc(C)cc2)c1,1
COc1cccc([C@H]2CC=C(C(=O)O)CN2S(=O)(=O)c2ccc(C)cc2)c1,0
O=C(O)C1=CC[C@@H](c2ccc(Cl)cc2)N(S(=O)(=O)c2ccc(Cl)cc2)C1,1
O=C(O)C1=CC[C@H](c2ccc(Cl)cc2)N(S(=O)(=O)c2ccc(Cl)cc2)C1,0
CC(C)n1cnc2c(NCc3ccccc3)cc(N[C@@H](CO)Cc3ccccc3)cc21,0
CC(C)n1cnc2c(NCc3ccccc3)cc(N[C@H](CO)Cc3ccccc3)cc21,1
COc1cc(NC(=O)[C@@H](NC(=O)c2ccco2)C(C)C)c(OC)cc1NC(=O)c1ccccc1,1
COc1cc(NC(=O)[C@H](NC(=O)c2ccco2)C(C)C)c(OC)cc1NC(=O)c1ccccc1,0
Cc1ccc(C(=O)N[C@H](C(=O)Nc2cc(Cl)cc(Cl)c2)C(C)C)cc1,1
Cc1ccc(C(=O)N[C@@H](C(=O)Nc2cc(Cl)cc(Cl)c2)C(C)C)cc1,0
COc1ccc(N2CCN(C(=O)[C@@H](NC(=O)c3cc(OC)cc(OC)c3)C(C)C)CC2)cc1,1
COc1ccc(N2CCN(C(=O)[C@H](NC(=O)c3cc(OC)cc(OC)c3)C(C)C)CC2)cc1,0
CC(C)(C)OC[C@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccccc1F)C(=O)OC(C)(C)C,1
CC(C)(C)OC[C@@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccccc1F)C(=O)OC(C)(C)C,0
CC(C)(C)OC(=O)N1Cc2ccccc2C[C@H]1C(=O)NCC(=O)NC1CCCC1,1
CC(C)(C)OC(=O)N1Cc2ccccc2C[C@@H]1C(=O)NCC(=O)NC1CCCC1,0
O=[N+]([O-])c1ccc(OCc2cn([C@@H](CO)c3ccccc3)nn2)c(Br)c1,0
O=[N+]([O-])c1ccc(OCc2cn([C@H](CO)c3ccccc3)nn2)c(Br)c1,1
CC(C)C(C(=O)N1CCN(C(=O)OC(C)(C)C)CC1)n1cc(-c2cn([C@@H](C)C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)nn2)nn1,1
CC(C)C(C(=O)N1CCN(C(=O)OC(C)(C)C)CC1)n1cc(-c2cn([C@H](C)C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)nn2)nn1,0
O=C1NC[C@@H](Cc2cccc3ccccc23)N(CCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1=O,0
O=C1NC[C@H](Cc2cccc3ccccc23)N(CCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1=O,1
CCCC[C@@H]1CNC(=O)C(=O)N1CCCc1cc(OC)c(OC)c(OC)c1,0
CCCC[C@H]1CNC(=O)C(=O)N1CCCc1cc(OC)c(OC)c(OC)c1,1
C=C1C(O)C[C@@H](C(C)C)N(CC(C)C)S1(=O)=O,1
C=C1C(O)C[C@H](C(C)C)N(CC(C)C)S1(=O)=O,0
C=CCN([C@H](C(=O)OC)C(C)C)S(=O)(=O)CCNCc1ccccc1,1
C=CCN([C@@H](C(=O)OC)C(C)C)S(=O)(=O)CCNCc1ccccc1,0
CCCCN1C(Nc2ccccc2)=NC[C@@H]1C,1
CCCCN1C(Nc2ccccc2)=NC[C@H]1C,0
CC(=O)c1ccc(-c2ccc3c4c(ccc3c2)OC(CNC(=O)[C@@H]2CCCN2C(C)=O)C4)s1,1
CC(=O)c1ccc(-c2ccc3c4c(ccc3c2)OC(CNC(=O)[C@H]2CCCN2C(C)=O)C4)s1,0
CSCC[C@H](NC(=O)c1ccc(OCC2CCCO2)cc1)c1nc2ccccc2[nH]1,1
CSCC[C@@H](NC(=O)c1ccc(OCC2CCCO2)cc1)c1nc2ccccc2[nH]1,0
CN1CCN(c2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C[C@H]4CCCO4)c3n2)CC1,0
CN1CCN(c2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C[C@@H]4CCCO4)c3n2)CC1,1
CCNc1ncc2nc(-c3ccccc3)c(=O)n(C[C@H]3CCCO3)c2n1,0
CCNc1ncc2nc(-c3ccccc3)c(=O)n(C[C@@H]3CCCO3)c2n1,1
CSCC[C@H](CO)NC(=O)OCc1ccccc1,0
CSCC[C@@H](CO)NC(=O)OCc1ccccc1,1
CCOC(=O)C1=CC[C@H]2c3c(c4ccccc4n3C)C(=O)C1N2Cc1ccccc1,1
CCOC(=O)C1=CC[C@@H]2c3c(c4ccccc4n3C)C(=O)C1N2Cc1ccccc1,0
CCOC(=O)C1=CC[C@]2(C)c3c(c4ccccc4n3C)C(=O)C1N2C,0
CCOC(=O)C1=CC[C@@]2(C)c3c(c4ccccc4n3C)C(=O)C1N2C,1
CC(O)C(O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1,0
CC(O)C(O)[C@@H]1CNc2[nH]c(N)nc(=O)c2N1,1
CCOC(=O)C1=C(COC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccc(C)cc2)NC(=O)NC1C,1
CCOC(=O)C1=C(COC(=O)[C@H]2CCCN2S(=O)(=O)c2ccc(C)cc2)NC(=O)NC1C,0
COc1ccc([C@@H](C)C(=O)c2ccc(O)cc2O)cc1,0
COc1ccc([C@H](C)C(=O)c2ccc(O)cc2O)cc1,1
Cc1ccc2c(c1)N[C@H](c1ccc(C(=O)O)cc1)c1cccn1-2,0
Cc1ccc2c(c1)N[C@@H](c1ccc(C(=O)O)cc1)c1cccn1-2,1
NCCN1C(=O)c2ccccc2[C@@]1(O)c1ccc(Cl)cc1,1
NCCN1C(=O)c2ccccc2[C@]1(O)c1ccc(Cl)cc1,0
COC(=O)C1=C(C)N(Cc2ccccc2)C(NCC2CC2)=N[C@H]1c1ccc(Br)cc1,1
COC(=O)C1=C(C)N(Cc2ccccc2)C(NCC2CC2)=N[C@@H]1c1ccc(Br)cc1,0
COC(=O)C1=C(C)N(Cc2ccccc2)C(NCCc2cccnc2)=N[C@H]1c1ccc(Br)cc1,1
COC(=O)C1=C(C)N(Cc2ccccc2)C(NCCc2cccnc2)=N[C@@H]1c1ccc(Br)cc1,0
COC(=O)C1=C(C)N(Cc2ccccc2)C(=S)N[C@H]1CCc1ccccc1,1
COC(=O)C1=C(C)N(Cc2ccccc2)C(=S)N[C@@H]1CCc1ccccc1,0
COC(=O)C1=C(C)N(Cc2ccccc2)C(NCC(C)C)=N[C@H]1c1ccc(Br)cc1,1
COC(=O)C1=C(C)N(Cc2ccccc2)C(NCC(C)C)=N[C@@H]1c1ccc(Br)cc1,0
N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,0
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,1
C/C=C/C(=O)Nc1cccc(C2=NOC3(C2)C[C@@H](C(N)=O)N(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2C)C3)c1,1
C/C=C/C(=O)Nc1cccc(C2=NOC3(C2)C[C@H](C(N)=O)N(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2C)C3)c1,0
CCOC(=O)CN1C(=O)N[C@@H](c2cccs2)C(C(=O)OC)=C1C,0
CCOC(=O)CN1C(=O)N[C@H](c2cccs2)C(C(=O)OC)=C1C,1
CCN1C(=O)N[C@@H](CCc2ccccc2)C(C(=O)OC)=C1C,1
CCN1C(=O)N[C@H](CCc2ccccc2)C(C(=O)OC)=C1C,0
COCCN1C(=O)N[C@@H](c2cccs2)C(C(C)=O)=C1C,0
COCCN1C(=O)N[C@H](c2cccs2)C(C(C)=O)=C1C,1
NC[C@](O)(CS(=O)(=O)O)c1ccc(Cl)cc1,1
NC[C@@](O)(CS(=O)(=O)O)c1ccc(Cl)cc1,0
CC(C)CCN1C(Nc2ccccc2)=NC[C@@H]1CC(C)C,1
CC(C)CCN1C(Nc2ccccc2)=NC[C@H]1CC(C)C,0
CC(C)C[C@H]1CN=C(Nc2ccccc2)N1CCC1CCCC1,1
CC(C)C[C@@H]1CN=C(Nc2ccccc2)N1CCC1CCCC1,0
CC(C)C[C@H]1CN=C(Nc2ccccc2)N1CCCC1CCCC1,1
CC(C)C[C@@H]1CN=C(Nc2ccccc2)N1CCCC1CCCC1,0
CCC(=O)c1cn2c(c1CC)CCC[C@H]2CCO,1
CCC(=O)c1cn2c(c1CC)CCC[C@@H]2CCO,0
Cc1cccc(CN2C(=O)[C@@H]3Cc4c([nH]c5ccccc45)C(C)(C)N3C2=O)c1,1
Cc1cccc(CN2C(=O)[C@H]3Cc4c([nH]c5ccccc45)C(C)(C)N3C2=O)c1,0
CCOC(=O)c1c(C)[nH]c(C)c1C(=O)COC(=O)[C@@H](NC(=O)c1ccccc1OCC)C(C)C,1
CCOC(=O)c1c(C)[nH]c(C)c1C(=O)COC(=O)[C@H](NC(=O)c1ccccc1OCC)C(C)C,0
Cc1cc(C)c(C(=O)COC(=O)[C@H](C)Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c(C)c1,1
Cc1cc(C)c(C(=O)COC(=O)[C@@H](C)Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c(C)c1,0
Cc1ccc2occ(C3N[C@H](C(=O)O)CS3)c(=O)c2c1,0
Cc1ccc2occ(C3N[C@@H](C(=O)O)CS3)c(=O)c2c1,1
CCOC(=O)CN1C(=O)N[C@@H](CCc2ccccc2)C(C(C)=O)=C1C,1
CCOC(=O)CN1C(=O)N[C@H](CCc2ccccc2)C(C(C)=O)=C1C,0
O=C(O)[C@H](Cc1ccccc1)NC(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,1
O=C(O)[C@@H](Cc1ccccc1)NC(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,0
O=C(COc1ccc2c(c1)oc(=O)c1ccccc12)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1
